Alpha,1.0625,1.0625,0.53125,0.53125,0.265625,0.265625,0.1328125,0.1328125,0.06640625,0.06640625
Chain,0.6449050515456766,0.4976143648018648,0.28389292998668,0.2600357108169608,0.11031308101620602,0.11071229118104119,0.056796762265512266,0.09581542589355088,0.018905486874236873,0.040289398101898105
Open Addressing, 3.676219917235542, 3.5541886932511937, 0.7857593795093796, 0.667178221084471, 0.16122987255799756, 0.1536806075868576, 0.047839573620823625, 0.0478608630952381, 0.03508184523809524, 0.03053808170995671
